AnswertId,CloneClassType,QuestionId,CreateDate,Scores,Granularity
47436787,707,47436239,2017-11-22 14:09:42,1,Blocks
37478355,707,37477249,2016-05-27 8:18:23,-1,Blocks
43430008,708,43429892,2017-04-15 18:53:54,0,Blocks
3018708,708,3018568,2010-06-10 21:34:40,0,Blocks
7167625,708,7167549,2011-08-23 21:14:09,1,Blocks
20850839,708,15670933,2013-12-31 2:30:16,10,Functions
35614262,708,35612073,2016-02-24 22:13:16,1,Functions
18800845,709,18800717,2013-09-14 10:36:06,57,Functions
23568375,709,23568114,2014-05-09 15:24:12,2,Functions
24138693,709,24138485,2014-06-10 10:30:42,0,Functions
45729487,709,45722755,2017-08-17 7:54:02,2,Blocks
4396675,709,4396444,2010-12-09 9:31:59,3,Blocks
42737501,710,42737368,2017-03-11 16:14:46,3,Blocks
2819520,710,2819427,2010-05-12 14:06:06,5,Blocks
40574537,710,40563299,2016-11-13 13:48:56,4,Blocks
39033328,710,39029543,2016-08-19 7:24:47,0,Blocks
16128273,710,16126882,2013-04-21 5:34:26,1,Functions
16128273,710,16126882,2013-04-21 5:34:26,1,Functions
14810481,711,14807095,2013-02-11 10:40:12,3,Functions
14810481,711,14807095,2013-02-11 10:40:12,3,Functions
47943389,711,47943096,2017-12-22 14:51:26,0,Blocks
47943389,711,47943096,2017-12-22 14:51:26,0,Blocks
47296217,712,47295643,2017-11-14 22:21:34,4,Blocks
44933420,712,44933207,2017-07-05 18:22:44,6,Blocks
47869142,712,47868865,2017-12-18 13:04:57,7,Blocks
20288345,712,20279736,2013-11-29 14:50:44,0,Functions
20288345,712,20279736,2013-11-29 14:50:44,0,Functions
19939809,713,19939587,2013-11-12 21:01:15,0,Functions
42914835,713,42904440,2017-03-20 22:05:23,1,Functions
46661512,713,46468316,2017-10-10 8:01:29,1,Blocks
5204761,713,5204705,2011-03-05 15:34:12,7,Blocks
43294844,714,43294514,2017-04-08 13:40:52,1,Blocks
52913474,714,52906230,2018-10-21 8:39:37,3,Blocks
19188368,714,19182357,2013-10-04 18:33:26,6,Functions
37807078,714,37806081,2016-06-14 8:44:52,0,Functions
36072358,714,36070977,2016-03-17 21:52:42,3,Functions
35952535,714,35883984,2016-03-12 1:11:16,1,Functions
18778233,715,18728240,2013-09-13 4:16:58,0,Functions
18778233,715,18728240,2013-09-13 4:16:58,0,Functions
43648875,715,43648806,2017-04-27 4:49:50,0,Blocks
52460490,715,52460316,2018-09-22 20:10:48,0,Blocks
44530753,716,44530496,2017-06-13 20:18:01,1,Blocks
34653493,716,34653049,2016-01-07 11:02:09,0,Blocks
17659815,716,17659295,2013-07-15 17:06:46,2,Functions
22526943,716,22526819,2014-03-20 8:08:16,1,Functions
11811286,716,11810394,2012-08-04 19:07:41,2,Functions
28961123,716,28961023,2015-03-10 10:20:50,2,Functions
10519952,716,10519902,2012-05-09 16:12:03,2,Functions
12554626,716,12554570,2012-09-23 17:39:49,12,Functions
15489299,717,15488853,2013-03-19 0:11:51,8,Functions
26545776,717,26545536,2014-10-24 10:02:27,2,Functions
44530753,717,44530496,2017-06-13 20:18:01,1,Blocks
47515923,717,47504411,2017-11-27 16:47:17,1,Blocks
34653493,717,34653049,2016-01-07 11:02:09,0,Blocks
45318218,718,45318112,2017-07-26 5:34:23,4,Blocks
35421708,718,35421618,2016-02-16 0:40:04,1,Blocks
19656570,718,19655303,2013-10-29 11:08:58,1,Functions
39683160,718,39682513,2016-09-25 3:40:55,1,Functions
37573083,718,37572978,2016-06-01 15:35:10,0,Functions
18502091,719,18501998,2013-08-29 4:03:42,4,Functions
5505989,719,5505927,2011-03-31 20:34:43,34,Functions
2249526,719,2249520,2010-02-12 3:39:01,49,Functions
41625580,719,41625025,2017-01-13 0:35:56,1,Blocks
47713166,719,47705908,2017-12-08 11:10:07,3,Blocks
42459571,720,42457489,2017-02-25 17:55:01,0,Blocks
49230492,720,49230420,2018-03-12 7:58:58,1,Blocks
17085759,720,17085574,2013-06-13 11:17:41,36,Functions
10981194,720,10980852,2012-06-11 13:36:37,24,Functions
16503194,721,16503177,2013-05-12 1:01:55,2,Functions
29932908,721,29932830,2015-04-29 1:40:49,0,Functions
44398877,721,44398611,2017-06-06 20:03:38,5,Blocks
41323388,721,41323341,2016-12-25 18:04:07,4,Blocks
42672389,722,42649767,2017-03-08 13:16:09,0,Blocks
40743484,722,40681920,2016-11-22 13:45:44,0,Blocks
14191203,722,14190864,2013-01-07 6:49:50,14,Functions
31325511,722,31315405,2015-07-09 18:32:22,0,Functions
20847152,723,20846891,2013-12-30 20:38:06,2,Functions
12058906,723,12058212,2012-08-21 16:07:19,5,Functions
3617798,723,3617472,2010-09-01 12:08:00,3,Functions
52432501,723,52428654,2018-09-20 20:03:07,2,Functions
42708384,723,42708271,2017-03-10 1:10:05,1,Functions
10195219,723,10147172,2012-04-17 16:28:23,1,Functions
5963582,723,5552379,2011-05-11 11:38:05,24,Functions
42236524,723,42227764,2017-02-14 21:26:13,1,Blocks
6871039,723,6870973,2011-07-29 9:19:13,8,Blocks
43543029,724,43542479,2017-04-21 12:42:43,1,Blocks
50055122,724,50055079,2018-04-27 4:12:33,1,Blocks
18959619,724,18922461,2013-09-23 12:46:09,2,Functions
18959619,724,18922461,2013-09-23 12:46:09,2,Functions
45079741,724,45007773,2017-07-13 11:48:14,0,Blocks
47933948,725,47933796,2017-12-21 23:09:47,1,Blocks
47933948,725,47933796,2017-12-21 23:09:47,1,Blocks
17538799,725,17266369,2013-07-09 2:02:30,0,Functions
12089103,725,12087854,2012-08-23 9:54:39,1,Functions
22314620,726,20721462,2014-03-11 1:19:39,1,Functions
44605866,726,44580774,2017-06-17 14:38:58,3,Functions
46423550,726,46423381,2017-09-26 10:08:24,0,Blocks
41827176,726,41826795,2017-01-24 11:32:42,2,Blocks
46715766,727,46715510,2017-10-12 17:40:12,2,Blocks
38530874,727,38530652,2016-07-22 16:00:45,3,Blocks
34776298,727,34776248,2016-01-13 20:21:17,11,Blocks
22314620,727,20721462,2014-03-11 1:19:39,1,Functions
44605866,727,44580774,2017-06-17 14:38:58,3,Functions
16909442,728,16909375,2013-06-04 3:41:55,1,Functions
13521318,728,13520766,2012-11-22 23:28:16,1,Functions
31737970,728,31736690,2015-07-31 4:13:44,2,Functions
47433631,728,47433511,2017-11-22 11:31:39,1,Blocks
35331523,728,35331419,2016-02-11 5:35:05,1,Blocks
42889744,729,42889409,2017-03-19 17:28:49,1,Blocks
42889744,729,42889409,2017-03-19 17:28:49,1,Blocks
17415108,729,17414671,2013-07-01 23:13:30,0,Functions
17415108,729,17414671,2013-07-01 23:13:30,0,Functions
16256030,730,16254934,2013-04-27 19:26:22,3,Functions
29372650,730,29372471,2015-03-31 15:38:53,1,Functions
43935875,730,43935655,2017-05-12 10:46:03,2,Blocks
39151446,730,39151281,2016-08-25 17:32:10,1,Blocks
37273831,730,37273605,2016-05-17 10:41:45,2,Blocks
42084094,731,41981217,2017-02-07 7:29:04,0,Blocks
50152829,731,50152605,2018-05-03 10:30:55,0,Blocks
15081354,731,15081315,2013-02-26 4:28:52,1,Functions
25573072,731,25572709,2014-08-29 17:14:40,0,Functions
15081354,732,15081315,2013-02-26 4:28:52,1,Functions
19632765,732,19632024,2013-10-28 10:49:24,0,Functions
5498898,732,5484204,2011-03-31 11:12:25,2,Functions
43441799,732,43441773,2017-04-16 20:26:24,5,Blocks
38682191,732,38682162,2016-07-31 8:32:20,1,Blocks
45221614,733,45221227,2017-07-20 17:37:20,1,Blocks
6571986,733,6571955,2011-07-04 13:10:54,4,Blocks
14413191,733,14411737,2013-01-19 10:04:59,3,Functions
30677447,733,30677421,2015-06-05 23:52:14,2,Functions
17423959,734,17420867,2013-07-02 11:06:55,0,Functions
5902142,734,5902090,2011-05-05 17:58:21,39,Functions
41757280,734,41724219,2017-01-20 6:20:30,3,Blocks
41767698,734,41767496,2017-01-20 15:58:38,22,Blocks
42799350,735,42799065,2017-03-15 1:00:29,1,Blocks
6384527,735,6384421,2011-06-17 10:37:21,15,Blocks
20653405,735,20652484,2013-12-18 8:49:46,1,Functions
20654077,735,20629975,2013-12-18 9:24:32,0,Functions
18595067,736,18594980,2013-09-03 14:38:44,3,Functions
43853288,736,43853017,2017-05-08 16:59:47,1,Functions
48041474,736,48041442,2017-12-31 9:48:25,0,Blocks
2715279,736,2715118,2010-04-26 16:57:44,67,Blocks
43314998,737,43314846,2017-04-10 4:28:01,3,Blocks
3533183,737,3533009,2010-08-20 17:09:26,18,Blocks
19535313,737,19534475,2013-10-23 7:21:36,1,Functions
4890752,737,4739228,2011-02-03 19:32:24,1,Functions
11556360,737,11535106,2012-07-19 8:00:24,0,Functions
34364722,737,34229593,2015-12-18 22:13:17,0,Functions
1537458,737,1537207,2009-10-08 12:18:05,59,Functions
16524974,738,16524662,2013-05-13 14:50:32,2,Functions
24196185,738,24195929,2014-06-13 0:55:47,3,Functions
7284706,738,7283334,2011-09-02 14:10:42,2,Functions
28909146,738,27380082,2015-03-06 23:04:03,1,Functions
11825416,738,11825281,2012-08-06 9:14:21,14,Functions
24196185,738,24195929,2014-06-13 0:55:47,3,Functions
28909146,738,27380082,2015-03-06 23:04:03,1,Functions
44652287,738,44641520,2017-06-20 11:51:01,0,Blocks
44652287,738,44641520,2017-06-20 11:51:01,0,Blocks
43967012,739,43966674,2017-05-14 17:40:55,0,Blocks
35056877,739,35041470,2016-01-28 8:58:05,0,Blocks
19607173,739,19606740,2013-10-26 13:17:44,0,Functions
19607173,739,19606740,2013-10-26 13:17:44,0,Functions
15993431,740,15993356,2013-04-13 22:04:22,18,Functions
49749857,740,49749786,2018-04-10 9:18:13,10,Functions
42687422,740,42663480,2017-03-09 5:26:45,2,Blocks
42687422,740,42663480,2017-03-09 5:26:45,2,Blocks
44803808,741,44803354,2017-06-28 13:24:40,2,Blocks
41790244,741,41788390,2017-01-22 11:20:10,6,Blocks
20489238,741,20482075,2013-12-10 8:14:33,1,Functions
12491844,741,12491321,2012-09-19 9:22:53,5,Functions
12420458,741,12419077,2012-09-14 8:07:55,1,Functions
53574262,741,53556280,2018-12-01 19:19:32,0,Functions
704839,741,704486,2009-04-01 9:56:38,8,Functions
7589098,741,7444171,2011-09-28 20:19:32,3,Functions
12279255,741,12269958,2012-09-05 10:20:02,25,Functions
13619751,741,13613679,2012-11-29 5:58:49,2,Functions
23806719,741,23786460,2014-05-22 12:24:25,0,Functions
21778934,741,21778495,2014-02-14 12:04:07,2,Functions
12140909,741,12140884,2012-08-27 11:14:41,21,Functions
48100860,741,47571718,2018-01-04 17:50:00,0,Functions
5808347,741,5806208,2011-04-27 17:49:19,4,Functions
12209908,741,12209359,2012-08-31 6:23:19,3,Functions
5341504,741,5341303,2011-03-17 15:47:02,2,Functions
4158565,741,4143751,2010-11-11 19:41:41,4,Functions
19400101,742,19399148,2013-10-16 9:45:49,1,Functions
4038282,742,4038148,2010-10-27 22:36:39,3,Functions
44143413,742,44143340,2017-05-23 19:25:03,4,Blocks
36460166,742,36460015,2016-04-06 19:04:39,4,Blocks
44903581,743,44903149,2017-07-04 10:33:01,1,Blocks
5822639,743,5822507,2011-04-28 17:29:59,0,Blocks
48523242,743,48508331,2018-01-30 13:59:36,2,Blocks
48728967,743,48728933,2018-02-11 6:28:51,1,Blocks
38401899,743,38401438,2016-07-15 17:21:48,0,Blocks
17656841,743,17656692,2013-07-15 14:36:55,1,Functions
41294391,743,41282246,2016-12-23 2:22:27,4,Functions
19431696,744,19429959,2013-10-17 16:02:38,2,Functions
9556452,744,9554731,2012-03-04 16:04:21,5,Functions
46410889,744,46410624,2017-09-25 17:27:31,5,Blocks
49679058,744,49678922,2018-04-05 18:24:16,5,Blocks
44110390,745,44110004,2017-05-22 10:19:00,1,Blocks
49141328,745,49141016,2018-03-06 22:48:16,2,Blocks
20038766,745,20038611,2013-11-18 1:50:48,2,Functions
20038766,745,20038611,2013-11-18 1:50:48,2,Functions
20038766,746,20038611,2013-11-18 1:50:48,2,Functions
20038766,746,20038611,2013-11-18 1:50:48,2,Functions
36972129,746,36971360,2016-05-01 21:24:02,3,Functions
36972129,746,36971360,2016-05-01 21:24:02,3,Functions
41790244,746,41788390,2017-01-22 11:20:10,6,Blocks
37942488,746,37919455,2016-06-21 10:54:13,2,Blocks
46157565,747,46155780,2017-09-11 14:01:18,1,Blocks
38214972,747,38212644,2016-07-06 0:56:44,2,Blocks
15535807,747,15535740,2013-03-20 22:14:27,3,Functions
21899127,747,21899105,2014-02-20 5:40:06,5,Functions
15132787,748,15132693,2013-02-28 10:11:40,0,Functions
30734481,748,30452745,2015-06-09 14:07:36,0,Functions
46212453,748,46211777,2017-09-14 6:56:40,1,Blocks
51467476,748,51449406,2018-07-22 17:14:01,0,Blocks
42837357,749,42836851,2017-03-16 14:46:17,2,Blocks
35655307,749,35655148,2016-02-26 15:14:49,4,Blocks
15021966,749,15021233,2013-02-22 10:27:06,3,Functions
8788184,749,8782849,2012-01-09 12:06:50,1,Functions
19341676,750,19341594,2013-10-13 3:52:47,5,Functions
28080701,750,28080618,2015-01-22 3:14:50,0,Functions
43967622,750,43967515,2017-05-14 18:47:20,2,Blocks
7227987,750,7227949,2011-08-29 8:47:57,5,Blocks
43034524,751,43034462,2017-03-26 21:03:39,0,Blocks
35368282,751,35367060,2016-02-12 17:04:21,2,Blocks
17534943,751,17533451,2013-07-08 19:58:08,6,Functions
30594405,751,30501191,2015-06-02 11:10:25,3,Functions
17534943,752,17533451,2013-07-08 19:58:08,6,Functions
14196381,752,12817239,2013-01-07 12:54:13,1,Functions
44460951,752,44460824,2017-06-09 14:57:41,2,Blocks
35207798,752,35179070,2016-02-04 17:34:02,2,Blocks
46491825,753,46491738,2017-09-29 15:09:22,0,Blocks
34674564,753,34674466,2016-01-08 10:19:34,0,Blocks
18989127,753,18928333,2013-09-24 18:19:28,8,Functions
18989127,753,18928333,2013-09-24 18:19:28,8,Functions
20798047,754,20796668,2013-12-27 9:23:58,1,Functions
10139844,754,10136775,2012-04-13 11:19:11,10,Functions
47059343,754,47058690,2017-11-01 16:24:12,0,Blocks
36412103,754,36410900,2016-04-04 20:16:22,1,Blocks
41824026,755,41761487,2017-01-24 9:05:08,0,Blocks
8627378,755,8626813,2011-12-24 23:14:21,4,Blocks
16250600,755,16250245,2013-04-27 9:46:53,3,Functions
52607711,755,52607197,2018-10-02 11:47:20,2,Functions
15576714,756,15520822,2013-03-22 17:44:32,1,Functions
53263168,756,53263058,2018-11-12 13:25:56,5,Functions
42496077,756,42496042,2017-02-27 21:27:33,3,Functions
42737943,756,42737532,2017-03-11 16:52:20,1,Blocks
36982816,756,36982593,2016-05-02 12:46:00,3,Blocks
44801376,757,44801195,2017-06-28 11:39:44,4,Blocks
38330086,757,38329178,2016-07-12 13:19:11,0,Blocks
19629504,757,19629361,2013-10-28 7:49:37,2,Functions
38767046,757,38765790,2016-08-04 12:14:16,22,Functions
38767046,757,38765790,2016-08-04 12:14:16,22,Functions
19629504,757,19629361,2013-10-28 7:49:37,2,Functions
50103780,757,50092400,2018-04-30 15:37:01,1,Functions
52708333,757,52693497,2018-10-08 18:43:53,0,Functions
47668410,757,47667247,2017-12-06 6:46:13,1,Functions
39347735,757,39347506,2016-09-06 11:16:49,1,Functions
39347735,757,39347506,2016-09-06 11:16:49,1,Functions
20201124,758,20197742,2013-11-25 19:05:00,1,Functions
41246027,758,41245143,2016-12-20 15:37:06,3,Functions
24705695,758,24705055,2014-07-11 20:06:44,2,Functions
28187652,758,28187304,2015-01-28 8:27:48,6,Functions
7860144,758,7860137,2011-10-22 14:13:55,26,Functions
2188423,758,2187739,2010-02-02 22:58:47,4,Blocks
3842330,758,3653877,2010-10-01 19:16:04,8,Blocks
4024619,759,4023876,2010-10-26 14:19:06,8,Blocks
3901572,759,3901413,2010-10-10 18:21:58,3,Blocks
16763315,759,16762124,2013-05-26 20:15:34,2,Functions
33709508,759,33708517,2015-11-14 14:33:38,0,Functions
22959914,760,19412690,2014-04-09 10:34:23,2,Functions
11390616,760,11284116,2012-07-09 7:23:10,7,Functions
4407731,760,4407532,2010-12-10 10:10:26,83,Blocks
35333965,760,35333545,2016-02-11 8:15:05,5,Blocks
13589954,761,3790142,2012-11-27 17:40:44,23,Blocks
5796117,761,5795948,2011-04-26 20:33:50,4,Blocks
18706865,761,18706817,2013-09-09 20:54:58,5,Functions
38358211,761,38347526,2016-07-13 17:29:57,3,Functions
19696087,762,19694120,2013-10-31 0:00:01,2,Functions
29755855,762,29755549,2015-04-20 18:40:20,1,Functions
2424566,762,2423124,2010-03-11 11:43:15,1,Blocks
7371899,762,7370885,2011-09-10 13:09:47,10,Blocks
2693458,763,2693410,2010-04-22 18:35:39,6,Blocks
6922919,763,6922884,2011-08-03 7:16:38,1,Blocks
19704395,763,19699122,2013-10-31 10:46:40,2,Functions
19704395,763,19699122,2013-10-31 10:46:40,2,Functions
16534187,764,16375471,2013-05-14 2:28:46,4,Functions
9194259,764,4349075,2012-02-08 13:29:46,58,Functions
2398335,764,2398282,2010-03-07 22:53:08,10,Blocks
5713930,764,5713059,2011-04-19 8:59:13,2,Blocks
4206094,765,4205980,2010-11-17 15:40:05,435,Blocks
53264286,765,53264184,2018-11-12 14:29:28,0,Blocks
51010583,765,51010471,2018-06-24 13:55:10,0,Blocks
40576153,765,40574892,2016-11-13 16:31:37,37,Blocks
18723177,765,18723028,2013-09-10 15:35:37,6,Functions
18723177,765,18723028,2013-09-10 15:35:37,6,Functions
18004334,766,18004150,2013-08-01 20:53:03,41,Functions
18004334,766,18004150,2013-08-01 20:53:03,41,Functions
18004334,766,18004150,2013-08-01 20:53:03,41,Functions
2980125,766,2979867,2010-06-05 11:26:40,0,Blocks
2980125,766,2979867,2010-06-05 11:26:40,0,Blocks
3995480,767,3995463,2010-10-22 9:24:15,9,Blocks
8644194,767,8644176,2011-12-27 11:35:21,49,Blocks
17078038,767,17074758,2013-06-13 1:52:03,4,Functions
44207361,767,44206835,2017-05-26 17:41:10,0,Functions
46832735,767,46831070,2017-10-19 14:49:58,0,Functions
17078038,768,17074758,2013-06-13 1:52:03,4,Functions
46832735,768,46831070,2017-10-19 14:49:58,0,Functions
44207361,768,44206835,2017-05-26 17:41:10,0,Functions
53385383,768,53385231,2018-11-20 2:32:22,0,Blocks
5859279,768,5858966,2011-05-02 15:52:09,10,Blocks
52672620,769,52672345,2018-10-05 20:03:24,2,Blocks
51187579,769,51187477,2018-07-05 9:16:19,2,Blocks
52840198,769,52840127,2018-10-16 16:37:15,1,Blocks
17078038,769,17074758,2013-06-13 1:52:03,4,Functions
44207361,769,44206835,2017-05-26 17:41:10,0,Functions
46832735,769,46831070,2017-10-19 14:49:58,0,Functions
19558074,770,19558027,2013-10-24 5:59:39,1,Functions
36557610,770,36556525,2016-04-11 19:30:14,0,Functions
12942081,770,12942010,2012-10-17 19:40:28,0,Functions
24498622,770,24498217,2014-06-30 20:44:15,1,Functions
10900876,770,10900839,2012-06-05 16:11:32,0,Functions
25284669,770,25284516,2014-08-13 11:13:45,1,Functions
53798751,770,53798588,2018-12-16 1:41:22,1,Functions
53798751,770,53798588,2018-12-16 1:41:22,1,Functions
12054333,770,12054287,2012-08-21 11:56:58,5,Functions
7633680,770,7633552,2011-10-03 10:19:11,23,Functions
34183837,770,34183111,2015-12-09 16:23:27,2,Functions
40957029,770,40956596,2016-12-04 9:02:11,1,Functions
21640151,770,21640027,2014-02-08 0:20:34,0,Functions
14042770,770,14042624,2012-12-26 15:42:53,2,Functions
23119886,770,23119747,2014-04-16 20:52:29,1,Functions
36073906,770,36073739,2016-03-18 0:10:06,2,Functions
49587761,770,49586833,2018-03-31 12:32:05,1,Blocks
50041270,770,49778038,2018-04-26 10:59:29,0,Blocks
53101498,770,53101324,2018-11-01 12:42:12,1,Blocks
48203632,770,48202915,2018-01-11 9:30:15,2,Blocks
53652265,770,53649835,2018-12-06 13:12:42,0,Blocks
53569225,770,53552608,2018-12-01 8:58:41,0,Blocks
52693146,771,52693046,2018-10-07 21:38:35,4,Blocks
48588027,771,48580397,2018-02-02 17:34:52,1,Blocks
34904239,771,34903780,2016-01-20 15:36:53,1,Blocks
33761703,771,16177842,2015-11-17 16:10:01,0,Functions
33761703,771,16177842,2015-11-17 16:10:01,0,Functions
33761703,771,16177842,2015-11-17 16:10:01,0,Functions
33761703,771,16177842,2015-11-17 16:10:01,0,Functions
18556856,772,18556695,2013-09-01 9:01:13,5,Functions
2041772,772,2041718,2010-01-11 12:29:26,15,Functions
7901334,772,7900115,2011-10-26 10:17:40,1,Functions
24325465,772,24322096,2014-06-20 10:44:26,1,Functions
21950889,772,21950880,2014-02-22 6:49:02,14,Functions
12291109,772,12291029,2012-09-05 23:27:05,5,Functions
29550600,772,29550435,2015-04-09 23:09:41,1,Functions
29699538,772,29699188,2015-04-17 12:41:29,0,Functions
1098153,772,1098117,2009-07-08 13:41:31,143,Functions
26034390,772,26034276,2014-09-25 8:56:13,1,Functions
43999981,772,43998089,2017-05-16 11:16:01,2,Functions
51059926,772,51059837,2018-06-27 10:03:10,0,Functions
33073444,772,33072986,2015-10-12 4:46:39,1,Functions
3719139,772,3718986,2010-09-15 15:23:25,11,Functions
26638154,772,26638038,2014-10-29 18:38:21,1,Functions
33627694,772,33627656,2015-11-10 10:19:08,6,Functions
45132535,772,45132260,2017-07-16 19:27:09,1,Functions
30627587,772,30627286,2015-06-03 18:10:32,8,Functions
49238563,772,49053212,2018-03-12 15:12:20,0,Functions
45453492,772,45440919,2017-08-02 6:52:21,2,Functions
47067182,772,47066644,2017-11-02 3:36:57,0,Functions
13334002,772,13333910,2012-11-11 18:18:41,3,Functions
51291359,772,51291104,2018-07-11 17:37:03,2,Functions
51198161,772,51196215,2018-07-05 18:55:35,1,Functions
32415531,772,32415091,2015-09-05 16:52:27,2,Functions
32415531,772,32415091,2015-09-05 16:52:27,2,Functions
51190919,772,51189770,2018-07-05 12:06:47,0,Blocks
35252168,772,35252050,2016-02-07 10:13:02,0,Blocks
53638545,773,53637235,2018-12-05 18:25:53,1,Blocks
53638545,773,53637235,2018-12-05 18:25:53,1,Blocks
53638545,773,53637235,2018-12-05 18:25:53,1,Blocks
15313987,773,15313722,2013-03-09 17:56:18,6,Functions
30740228,773,30740126,2015-06-09 18:41:16,1,Functions
21981474,774,21980483,2014-02-24 7:29:57,0,Functions
25932297,774,25932020,2014-09-19 10:54:38,0,Functions
2573112,774,2573064,2010-04-04 0:12:01,38,Functions
36381894,774,36381790,2016-04-03 5:20:31,0,Functions
10578841,774,10578758,2012-05-14 7:07:30,1,Functions
13788941,774,13788758,2012-12-09 15:45:30,1,Functions
23805416,774,23805237,2014-05-22 11:22:35,1,Functions
5970148,774,5969983,2011-05-11 20:23:06,1,Functions
51096288,774,51081749,2018-06-29 7:17:42,1,Blocks
35607048,774,35606714,2016-02-24 16:03:59,2,Blocks
39029931,774,39029900,2016-08-19 1:49:08,1,Blocks
35865680,774,35863091,2016-03-08 11:06:03,1,Blocks
37621378,774,37621008,2016-06-03 18:41:14,1,Blocks
53369693,775,53367256,2018-11-19 6:56:53,1,Blocks
53333431,775,53333361,2018-11-16 7:43:13,1,Blocks
22627005,775,22624836,2014-03-25 6:32:41,0,Functions
36828194,775,36827641,2016-04-24 19:55:37,9,Functions
27333258,776,27332964,2014-12-06 15:36:09,3,Functions
23330016,776,23329805,2014-04-27 22:49:12,3,Functions
50017711,776,50012463,2018-04-25 8:40:45,2,Blocks
53459816,776,53458534,2018-11-24 15:49:26,1,Blocks
53178549,777,53177623,2018-11-06 19:16:50,1,Blocks
49910595,777,49910463,2018-04-18 23:43:08,1,Blocks
21221934,777,21221749,2014-01-19 20:03:46,1,Functions
46328635,777,46328324,2017-09-20 17:44:48,0,Functions
22880519,778,22879469,2014-04-05 11:50:47,0,Functions
22880519,778,22879469,2014-04-05 11:50:47,0,Functions
22880519,778,22879469,2014-04-05 11:50:47,0,Functions
49919413,778,49913422,2018-04-19 10:58:55,0,Blocks
41418599,778,41412387,2017-01-01 20:10:38,2,Blocks
53545146,779,53544212,2018-11-29 18:09:52,0,Blocks
53545146,779,53544212,2018-11-29 18:09:52,0,Blocks
23231267,779,21931637,2014-04-22 22:18:21,11,Functions
32861057,779,32673284,2015-09-30 8:10:39,0,Functions
26794695,780,26793672,2014-11-07 5:29:32,3,Functions
49083307,780,49033442,2018-03-03 10:44:56,2,Functions
51050595,780,51050533,2018-06-26 20:02:43,6,Blocks
39026011,780,39025840,2016-08-18 19:22:04,23,Blocks
36321112,780,36320962,2016-03-30 22:49:52,2,Blocks
40823472,780,40823267,2016-11-26 21:42:48,1,Blocks
51256587,781,51255889,2018-07-10 2:49:16,1,Blocks
51250823,781,51250609,2018-07-09 17:16:10,2,Blocks
25515445,781,25513359,2014-08-26 21:29:34,0,Functions
52255945,781,52241400,2018-09-10 10:36:52,0,Functions
25634013,782,25633682,2014-09-02 23:39:39,1,Functions
13755155,782,13753562,2012-12-07 0:35:22,25,Functions
49655720,782,49655547,2018-04-04 16:09:30,1,Blocks
49612886,782,49612225,2018-04-02 14:10:44,1,Blocks
53678031,783,53677679,2018-12-07 23:27:20,0,Blocks
40709946,783,40709877,2016-11-20 22:07:57,1,Blocks
22485463,783,22485328,2014-03-18 16:33:15,0,Functions
22465881,783,22459792,2014-03-17 21:32:18,0,Functions
25286817,784,25286604,2014-08-13 12:55:20,1,Functions
53168162,784,53168101,2018-11-06 8:22:36,2,Blocks
52778276,784,52777931,2018-10-12 11:09:57,1,Blocks
41502011,784,41500712,2017-01-06 8:51:34,0,Functions
25929782,785,25929112,2014-09-19 8:42:15,2,Functions
33900318,785,33898097,2015-11-24 17:40:41,1,Functions
39791020,785,39790139,2016-09-30 11:58:31,2,Functions
51393436,785,51393380,2018-07-18 4:08:09,0,Blocks
51393436,785,51393380,2018-07-18 4:08:09,0,Blocks
51393436,785,51393380,2018-07-18 4:08:09,0,Blocks
48628680,786,48628159,2018-02-05 18:00:31,0,Blocks
48628680,786,48628159,2018-02-05 18:00:31,0,Blocks
22367022,786,22366795,2014-03-13 0:54:43,1,Functions
22766478,786,22751390,2014-03-31 16:02:02,0,Functions
25051426,787,25051305,2014-07-31 5:28:18,4,Functions
24112256,787,24111940,2014-06-09 0:29:04,2,Functions
50487128,787,50486017,2018-05-23 11:22:43,5,Blocks
52833992,787,52833540,2018-10-16 11:03:56,2,Blocks
53229254,788,53229027,2018-11-09 16:02:35,3,Blocks
39041159,788,39040692,2016-08-19 14:09:11,1,Blocks
35130337,788,35115032,2016-02-01 12:17:37,1,Blocks
5815559,788,5814069,2011-04-28 8:07:19,7,Blocks
26613682,788,26607930,2014-10-28 16:36:28,0,Functions
43604224,788,43603615,2017-04-25 7:26:29,2,Functions
27375949,789,26994886,2014-12-09 9:53:55,4,Functions
24800427,789,24799125,2014-07-17 9:59:36,2,Functions
50567866,789,50410203,2018-05-28 13:45:21,2,Blocks
39585036,789,39584914,2016-09-20 3:01:13,1,Blocks
51522944,790,51449727,2018-07-25 15:42:56,1,Blocks
51522944,790,51449727,2018-07-25 15:42:56,1,Blocks
24592191,790,24592165,2014-07-06 2:28:14,4,Functions
25386935,790,25386839,2014-08-19 15:08:36,9,Functions
27622646,791,27622373,2014-12-23 14:47:42,3,Functions
11048620,791,11048579,2012-06-15 10:06:30,2,Functions
5894144,791,5893979,2011-05-05 7:32:08,1,Functions
22497027,791,22496739,2014-03-19 5:28:33,0,Functions
52934297,791,52934244,2018-10-22 16:59:34,5,Blocks
38806643,791,38806484,2016-08-06 16:54:37,0,Blocks
53208407,792,53208191,2018-11-08 13:07:16,1,Blocks
53208407,792,53208191,2018-11-08 13:07:16,1,Blocks
23629071,792,23628987,2014-05-13 10:44:38,0,Functions
